url,status,notes
https://www.dutch-cf.nl/en/references/rural-spark/,,
https://www.dutch-cf.nl/referenties_nl/bwfm-veterinary-group/,,
https://www.dutch-cf.nl/referenties_nl/btac-solutions/,,
https://www.dutch-cf.nl/referenties_nl/blaauw-products-2/,,
https://www.dutch-cf.nl/en/references/blaauw-products-2/,,
https://www.dutch-cf.nl/referenties_nl/amaseu/,,
https://www.dutch-cf.nl/referenties_nl/tatsu-2/,,
https://www.dutch-cf.nl/referenties_nl/tatsu/,,
https://www.dutch-cf.nl/referenties_nl/chouchou/,,
https://www.dutch-cf.nl/referenties_nl/euroseat/,,
https://www.dutch-cf.nl/en/blog/,,
https://www.dutch-cf.nl/en/references/alex-van-groningen/,,
https://www.dutch-cf.nl/en/references/amaseu/,,
https://www.dutch-cf.nl/en/references/btac-solutions/,,
https://www.dutch-cf.nl/en/references/bwfm-veterinary-group/,,
https://www.dutch-cf.nl/en/references/capture-tech/,,
https://www.dutch-cf.nl/en/references/casa-piata/,,
https://www.dutch-cf.nl/en/references/chouchou/,,
https://www.dutch-cf.nl/en/references/esdec/,,
https://www.dutch-cf.nl/en/references/euroseat/,,
https://www.dutch-cf.nl/en/references/tasty-me/,,
https://www.dutch-cf.nl/en/references/foodhall-scheveningen-2/,,
https://www.dutch-cf.nl/en/references/tatsu-2/,,
https://www.dutch-cf.nl/en/services/management-buy-in/,,
https://www.dutch-cf.nl/team/rob-magendans/,,
https://www.dutch-cf.nl/referenties_nl/foodhall-scheveningen-2/,,
https://www.dutch-cf.nl/referenties_nl/integra/,,
https://www.dutch-cf.nl/referenties_nl/central-jobs/,,
https://www.dutch-cf.nl/team/mr-jason-yang/,,
https://www.dutch-cf.nl/team/mr-jasper-ter-braak/,,
https://www.dutch-cf.nl/team/polle-tobias-taminiau/,,
https://www.dutch-cf.nl/referenties_nl/dkprototypingforautomotiveglass/,,
https://www.dutch-cf.nl/referenties_nl/stellinghydraulics/,,
https://www.dutch-cf.nl/cookie-policy/,,
https://www.dutch-cf.nl/privacy-policy/,,
https://www.dutch-cf.nl/blog/,,
https://www.dutch-cf.nl/referenties_nl/alex-van-groningen/,,
https://www.dutch-cf.nl/referenties_nl/1d-composites/,,
https://www.dutch-cf.nl/en/references/1d-composites/,,
https://www.dutch-cf.nl/diensten/,,
https://www.dutch-cf.nl/diensten/zakelijke-financiering/,,
https://www.dutch-cf.nl/diensten/fusie-koop-verkoop/,,
https://www.dutch-cf.nl/diensten/bedrijfswaardering/,,
https://www.dutch-cf.nl/en/services/waardebepaling/,,
https://www.dutch-cf.nl/en/contact/,,
https://www.dutch-cf.nl/en/references/,,
https://www.dutch-cf.nl/en/services/mergers-and-acquisitions/,,
https://www.dutch-cf.nl/en/services/debt-advisory/,,
https://www.dutch-cf.nl/en/services/,,
https://www.dutch-cf.nl/referenties_nl/bionsthuiszorg/,,
https://www.dutch-cf.nl/referenties_nl/cross-fit-amsterdam/,,
https://www.dutch-cf.nl/referenties_nl/europa-ice-en-perfect-ice-solutions/,,
https://www.dutch-cf.nl/referenties_nl/peters-installatietechniek/,,
https://www.dutch-cf.nl/referenties_nl/hullenaar-balk-installatietechniek-2/,,
https://www.dutch-cf.nl/referenties_nl/kinderopvang-hobbithoeve-2/,,
https://www.dutch-cf.nl/referenties_nl/bureau-yop/,,
https://www.dutch-cf.nl/over-dutch-cf/,,
https://www.dutch-cf.nl/en/over-dutch-cf/,,
https://www.dutch-cf.nl/referenties_nl/moeijes-internationale-transporten-en-expeditie/,,
https://www.dutch-cf.nl/team/roy-de-jong/,,
https://www.dutch-cf.nl/en/team/roy-de-jong/,,
https://www.dutch-cf.nl/team/joost-van-steen-2/,,
https://www.dutch-cf.nl/referenties_nl/werk-ik/,,
https://www.dutch-cf.nl/team/frans-van-der-werff/,,
https://www.dutch-cf.nl/referenties_nl/perslucht-wilda/,,
https://www.dutch-cf.nl/team/,,
https://www.dutch-cf.nl/en/team/,,
https://www.dutch-cf.nl/contact/,,
https://www.dutch-cf.nl/referenties_nl/albron/,,
https://www.dutch-cf.nl/referenties_nl/,,
https://www.dutch-cf.nl/en/,,
https://www.blacktrace.nl//transactions/transaction/jointsphere-raises-capital-through-brabant-startup-fund-and-informal-investors.html,,
https://www.blacktrace.nl//transactions/transaction/berghege-joins-forces-with-heerkens-van-bavel-and-alphons-coolen.html,,
https://www.blacktrace.nl//transactions/transaction/norwegian-visma-group-acquires-learning-development-cloud-solution-provider-plusport.html,,
https://www.blacktrace.nl//transactions/transaction/starline-group-acquires-poly-products-specialist-in-fibre-reinforced-products.html,,
https://www.blacktrace.nl//transactions/transaction/belgian-waterland-backed-intracto-acquires-guc-agency.html,,
https://www.blacktrace.nl//transactions/transaction/abovo-media-acquires-digital-marketing-agency-maxlead.html,,
https://www.blacktrace.nl//transactions/transaction/den-hartog-and-renasci-acquire-minority-share-in-petrogas-and-bluealp-from-mourik.html,,
https://www.blacktrace.nl//transactions/transaction/acknowledge-raises-growth-capital-at-rabobank-backed-mgf.html,,
https://www.blacktrace.nl//transactions/transaction/u-s-stocklisted-accenture-acquires-dutch-product-design-and-innovation-agency-vanberlo.html,,
https://www.blacktrace.nl//transactions/transaction/blacktrace-advises-on-valuation-of-gauchos.html,,
https://www.blacktrace.nl//transactions/transaction/blacktrace-advises-on-valuation-of-vanilla-venture.html,,
https://www.blacktrace.nl//transactions/transaction/blacktrace-advises-on-valuation-of-summerlane-investments.html,,
https://www.blacktrace.nl//transactions/transaction/tow-botic-systems-raises-growth-capital-at-mater-investments.html,,
https://www.blacktrace.nl//transactions/transaction/jointsphere-raises-second-round-of-growth-capital.html,,
https://www.blacktrace.nl//transactions/transaction/northern-ireland-mzuri-holdings-decora-blind-systems-acquires-the-netherlands-coolblinds.html,,
https://www.blacktrace.nl//transactions/transaction/france-based-bouygues-and-management-acquire-uk-based-leadbitter-from-stock-listed-heijmans.html,,
https://www.blacktrace.nl//transactions/transaction/b-m-and-delaware-consulting-sign-strategic-merger.html,,
https://www.blacktrace.nl//transactions/transaction/fortino-capital-partners-invests-in-asset-integrity-management-software-company.html,,
https://www.blacktrace.nl//transactions/transaction/u-s-stock-listed-sator-lkq-corporation-acquires-kuehne-automotive.html,,
https://www.blacktrace.nl//transactions/transaction/shared-mobility-scale-up-felyx-raises-e-24-million-from-de-hoge-dennen-and-anne-marie-rakhorst.html,,
https://www.blacktrace.nl//transactions/transaction/irmato-group-acquires-jentjens-smart-oriented-handling.html,,
https://www.blacktrace.nl//transactions/transaction/leading-chinese-medical-device-company-acquires-dutch-medtech-manufacturer.html,,
https://www.blacktrace.nl//transactions/transaction/banking-consortium-provides-growth-funding-to-scafom-rux.html,,
https://www.blacktrace.nl//transactions/transaction/you-improve-succesfully-restarts-waterland-private-equity-owned-vldv.html,,
https://www.blacktrace.nl//transactions/transaction/switzerland-stock-listed-sgs-acquires-search.html,,
https://www.blacktrace.nl//transactions/transaction/lms-software-and-bespoke-elearning-specialist-splintt-acquired-by-investment-company-meemaken.html,,
https://www.blacktrace.nl//transactions/transaction/nspyre-acquires-the-engineering-and-information-services-activities-from-irmato-group-1.html,,
https://www.blacktrace.nl//transactions/transaction/e-commerce-fashion-boutique-orangebag-raises-investment-from-nederlands-merkgoed.html,,
https://www.blacktrace.nl//transactions/transaction/talent-pro-and-triple-a-risk-finance-acquire-stake-in-redmore-group-through-merger-1.html,,
https://www.blacktrace.nl//transactions/transaction/open-source-software-specialist-dynapps-acquired-by-green-park-investment-partners.html,,
https://www.blacktrace.nl//transactions/transaction/strong-root-capital-acquires-majority-stake-in-irmato-group.html,,
https://www.blacktrace.nl//transactions/transaction/shell-invests-in-plastic-waste-to-chemicals-technology-company-bluealp.html,,
https://www.blacktrace.nl//transactions/transaction/management-buy-out-advertising-agency-de-code.html,,
https://www.blacktrace.nl//transactions/transaction/south-african-incubeta-acquires-global-marketplace-expert-maze-one.html,,
https://www.blacktrace.nl//transactions/transaction/van-diermen-masterbakers-acquires-aa-bakeries.html,,
https://www.blacktrace.nl//transactions/transaction/oxford-based-deepplanet-raises-growth-capital-from-agri-technology-accelerator-youtility.html,,
https://www.blacktrace.nl//transactions/transaction/pali-group-acquires-de-wit-slaughterhouse.html,,
https://www.blacktrace.nl//transactions/transaction/belgium-based-vendis-capital-acquires-noppies.html,,
https://www.blacktrace.nl//transactions/transaction/spanish-stock-listed-fluidra-acquires-majority-share-in-sibo.html,,
https://www.blacktrace.nl//transactions/transaction/swiss-hocoma-merges-with-hong-kong-based-dih-international.html,,
https://www.blacktrace.nl//transactions/transaction/u-s-stock-listed-cognizant-acquires-mirabeau.html,,
https://www.blacktrace.nl//transactions/transaction/nijhof-wassink-group-acquires-wemmers-tanktransport-expert-in-liquid-food.html,,
https://www.blacktrace.nl//transactions/transaction/vendis-capital-backed-noppies-acquires-imps-elfs.html,,
https://www.blacktrace.nl//transactions/transaction/netherlands-number-1-full-service-digital-agency-the-valley-group-acquired-by-italian-assist-digital.html,,
https://www.blacktrace.nl//transactions/transaction/greenchoice-acquires-international-solar-kieszon.html,,
https://www.blacktrace.nl//transactions/transaction/youtility-and-aic-acquire-a-majority-stake-in-leading-earth-observation-company-eleaf.html,,
https://www.blacktrace.nl//transactions/transaction/joint-mobility-raises-capital-through-emission-of-series-b-shares.html,,
https://www.blacktrace.nl//transactions/transaction/skarp-buys-out-private-equity-investor-netsam-participaties.html,,
https://www.blacktrace.nl//transactions/transaction/irish-listed-dcc-plc-acquires-leading-european-solar-panel-distributor-pvo-international.html,,
https://www.blacktrace.nl//transactions/transaction/integrated-design-firm-denc-acquired-by-belgian-group-vk-architects-engineers.html,,
https://www.blacktrace.nl//transactions/transaction/aquaphyto-enters-into-joint-venture-with-schiphol-group.html,,
https://www.blacktrace.nl//transactions/transaction/hunter-douglas-acquires-majority-stake-in-window-covering-specialist-zonnelux.html,,
https://www.blacktrace.nl//transactions/transaction/otto-sells-customer-service-division-to-snt.html,,
https://www.blacktrace.nl//transactions/transaction/online-physiotherapist-software-solution-fysioroadmap-acquired-by-health-cloud-initiative.html,,
https://www.blacktrace.nl//transactions/transaction/florensis-attracts-funding-in-relation-to-its-m-a-activities.html,,
https://www.blacktrace.nl//transactions/transaction/three-star-restaurant-and-boutique-hotel-inter-scaldes-acquired-by-amerborgh-and-pillows-hotels.html,,
https://www.blacktrace.nl//transactions/transaction/van-engelen-evers-acquires-belgium-based-nominette-from-sweden-based-and-stock-listed-niloern-gruppen.html,,
https://www.blacktrace.nl//transactions/transaction/italian-stock-listed-ciccolella-acquires-springflower.html,,
https://www.blacktrace.nl//transactions/transaction/german-weight-doctors-acquires-quole.html,,
https://www.blacktrace.nl//transactions/transaction/blacktrace-advises-dermatologen-kliniek-on-buy-out-from-catharina-hospital-eindhoven.html,,
https://www.blacktrace.nl//transactions/transaction/miele-group-acquires-dust-bag-supplier-stevens-international.html,,
https://www.blacktrace.nl//transactions/transaction/blacktrace-advises-vivisol-with-valuation-ip-rights-and-transfer-of-airsol-to-italian-sol-group.html,,
https://www.blacktrace.nl//transactions/transaction/real-estate-developer-and-asset-manager-netjes-group-changes-shareholder-structure.html,,
https://www.blacktrace.nl//transactions/transaction/rensa-group-acquires-libra-energy.html,,
https://www.blacktrace.nl//transactions/transaction/itility-group-invests-in-specialist-earth-observation-company-neo.html,,
https://www.blacktrace.nl//transactions/transaction/gulden-krakeling-acquires-intellectual-property-rights-from-biscuit-international.html,,
https://www.blacktrace.nl//transactions/transaction/japan-stock-listed-ntt-data-business-solutions-itelligence-acquires-goldfish-ict.html,,
https://www.blacktrace.nl//transactions/transaction/daelmans-increases-shareholding-in-us-based-consumer-brand-specialist-the-brand-passport.html,,
https://www.blacktrace.nl//transactions/transaction/hb-capital-and-opportunity-partners-acquire-hurks-prefab-division.html,,
https://www.blacktrace.nl//transactions/transaction/management-buy-out-gulden-krakeling.html,,
https://www.blacktrace.nl//transactions/transaction/sale-of-founder-owned-minority-share-in-e-commerce-fashion-boutique-orangebag-to-nederlands-merkgoed.html,,
https://www.blacktrace.nl//transactions/transaction/torqx-capital-partners-acquires-prins-castings-forgings-and-elcee.html,,
https://www.blacktrace.nl//transactions/transaction/germany-based-industrial-holding-mutares-acquires-byldis.html,,
https://www.blacktrace.nl//transactions/transaction/acquisition-of-egg-processors-egga-food-group-and-eivo-by-hardeman-egg-group.html,,
https://www.blacktrace.nl//transactions/transaction/hurks-group-divests-bouwcenter-activities-to-management.html,,
https://www.blacktrace.nl//transactions/transaction/us-listed-trimble-and-founding-management-sell-bim-specialist-construsoft-to-green-park.html,,
https://www.blacktrace.nl//transactions/transaction/eqt-owned-dentconnect-acquires-quole-s-centrum-mondzorg-waalre.html,,
https://www.blacktrace.nl//transactions/transaction/marsh-mclennans-oliver-wyman-to-acquire-innopay.html,,
https://www.blacktrace.nl//transactions/transaction/itility-group-acquires-majority-stake-in-52impact.html,,
https://www.blacktrace.nl//transactions/transaction/acquistion-of-mendix-platinum-partner-bizzomate-boosts-ciphixs-hyperautomation-offering.html,,
https://www.blacktrace.nl//transactions/transaction/naxicap-backed-house-of-hr-acquires-redmore-group.html,,
https://www.blacktrace.nl//transactions/transaction/baac-flanders-acquired-by-management.html,,
https://www.blacktrace.nl//transactions/transaction/colours-mangrove-and-redhotminute-merge-backed-by-abn-amro-participaties-into-we-are-you.html,,
https://www.blacktrace.nl//transactions/transaction/management-buy-out-baac-netherlands.html,,
https://www.blacktrace.nl//transactions/transaction/vanquish-yachts-sells-majority-stake-to-dutch-private-equity-firm-transequity-network.html,,
https://www.blacktrace.nl//transactions/transaction/kemkens-progresses-as-100-family-owned-business-again-after-buying-out-essent-and-eon-group.html,,
https://www.blacktrace.nl//transactions/transaction/family-owned-catering-company-hutten-groep-acquired-by-albron.html,,
https://www.blacktrace.nl//transactions/transaction/taxperience-notary-services-and-meewis-notarissen-join-forces.html,,
https://www.blacktrace.nl//transactions/transaction/exasun-raises-growth-capital-at-ing-energiiq-and-abn-amro.html,,
https://www.blacktrace.nl//transactions/transaction/gilde-buy-out-partners-acquires-majority-stake-in-elcee-group.html,,
https://www.blacktrace.nl//transactions/transaction/ballast-nedam-acquires-building-and-construction-company-hurks-groep.html,,
https://www.blacktrace.nl//transactions/transaction/buy-out-of-founders-companies-falk-fastener-point-and-light-panel.html,,
https://www.blacktrace.nl//transactions/transaction/forgings-and-castings-specialist-chinforce-acquired-by-elcee-group.html,,
https://www.blacktrace.nl//transactions/transaction/norwegian-visma-group-acquires-dutch-cloud-software-provider-ebpi.html,,
https://www.blacktrace.nl//transactions/transaction/abovo-maxlead-acquires-slovakian-dase-analytics.html,,
https://www.blacktrace.nl//transactions/transaction/management-participates-in-infratech-raw-material-supplier-rotim.html,,
https://www.lincolninternational.com/transactions/guardian-capital-partners-has-sold-sure-fit-inc-to-focus-a-portfolio-company-of-centre-lane-partners/,,
https://www.lincolninternational.com/transactions/empire-investment-holdings-has-sold-polyester-fibers/,,
https://www.lincolninternational.com/transactions/antaya-technologies-has-been-sold-to-delphi-automotive/,,
https://www.lincolninternational.com/transactions/aea-investors-has-sold-ppc-industries-to-kohlberg-company/,,
https://www.lincolninternational.com/transactions/lincoln-international-advises-gdf-suez-in-the-acquisition-of-the-brazilian-company-emac/,,
https://www.lincolninternational.com/transactions/j-h-whitney-has-financed-autosplice/,,
https://www.lincolninternational.com/transactions/eurotech-s-p-a-has-sold-its-fully-owned-subsidiary-parvus-corporation-to-curtiss-wright-corporation/,,
https://www.lincolninternational.com/transactions/aim-aerospace-sold-to-liberty-hall-capital-partners/,,
https://www.lincolninternational.com/transactions/audax-has-sold-walls-to-dickies/,,
https://www.lincolninternational.com/transactions/clessidra-capital-partners-et-al-sold-euticals-to-albany-molecular-research/,,
https://www.lincolninternational.com/transactions/national-industrial-coatings-sold-to-private-investment-group/,,
https://www.lincolninternational.com/transactions/axiall-corporation-sold-its-aromatics-business-to-ineos-group/,,
https://www.lincolninternational.com/transactions/dow-agrosciences-sold-its-vikane-and-profume-businesses-to-douglas-products/,,
https://www.lincolninternational.com/transactions/zuari-fertilisers-has-acquired-minority-interest-in-mangalore-chemicals-fertilisers/,,
https://www.lincolninternational.com/transactions/toyo-tires-sold-its-rigid-polyurethane-foam-business/,,
https://www.lincolninternational.com/transactions/investindustrial-has-acquired-the-composites-and-coatings-business-of-momentive-specialty-chemicals-inc/,,
